stock_code,description,category,units_sold,revenue,est_profit,n_orders,first_sold,last_sold,sales_velocity,days_since_sale,movement,restock_recommended
17109B,FLOWER FAIRY INCENSE LAVENDER,Candles & Fragrance,4542,896.3399999999999,-4476.846,17,2009-12-02 12:39:00,2010-03-05 12:44:00,341.8709677419355,644,Dormant,False
17109C,FLOWER FAIRY INCENSE ROSE,Candles & Fragrance,3124,661.23,-3034.462,15,2009-12-02 11:45:00,2010-03-03 11:53:00,240.30769230769232,646,Dormant,False
17109D,FLOWER FAIRY INCENSE BOUQUET,Candles & Fragrance,1257,598.3100000000001,-888.7209999999998,38,2009-12-04 09:49:00,2011-04-21 12:34:00,17.493041749502982,232,Dormant,False
17129C,SKY BLUE COLOUR GLASS GEMS IN BAG,Bags & Accessories,86,57.98,6.810000000000003,11,2009-12-09 15:03:00,2010-05-04 10:47:00,4.151724137931034,584,Dormant,False
17129D,CLEAR COLOUR GLASS GEMS IN BAG,Bags & Accessories,1125,1351.1799999999998,681.805,39,2009-12-01 14:28:00,2010-03-05 11:50:00,84.6774193548387,644,Dormant,False
17129F,BLUE GLASS GEMS IN BAG,Bags & Accessories,1580,1684.58,-118.19999999999968,145,2009-12-04 09:43:00,2011-12-05 17:24:00,15.129958960328317,3,Medium,False
17136A,BLUE STONES ON WIRE FOR CANDLE,Candles & Fragrance,743,61.78,20.172000000000004,34,2009-12-03 09:44:00,2011-11-03 18:49:00,7.43,35,Slow,False
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,Other,1620,646.56,170.28,81,2009-12-01 16:17:00,2011-01-26 14:51:00,27.0,316,Dormant,False
17164D,ASS COL SMALL SAND FROG P'WEIGHT,Other,1150,447.0,108.9,28,2009-12-01 12:13:00,2010-03-19 10:02:00,75.23364485981308,630,Dormant,False
17165B,ASS COL LARGE SAND GECKO P'WEIGHT,Other,810,751.6800000000001,156.33,57,2009-12-01 12:56:00,2010-10-10 11:41:00,18.173076923076923,425,Dormant,False
17165D,ASS COL LARGE SAND FROG P'WEIGHT,Other,716,682.32,156.06000000000003,89,2009-12-01 12:56:00,2011-01-12 15:22:00,12.314496314496314,330,Dormant,False
17174,ASSTD RASTA KEY-CHAINS,Other,36,15.12,4.536,7,2010-02-01 09:52:00,2011-11-24 15:01:00,0.3812405446293495,14,Slow,False
17178,FLAT PALM T-LIGHT HOLDER,Candles & Fragrance,133,156.65,40.275,24,2009-12-08 12:54:00,2010-09-16 14:08:00,3.301418439716312,448,Dormant,False
17181,CIRCLE OF FRIENDS CANDLE HOLDER,Candles & Fragrance,353,642.66,-607.6659999999998,65,2009-12-01 14:49:00,2010-08-05 10:44:00,10.04471544715447,491,Dormant,False
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,Candles & Fragrance,33,123.75,37.125,12,2009-12-09 14:48:00,2011-12-04 10:51:00,0.319060773480663,5,Slow,False
18007,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,Stationery & Craft,11396,1043.22,-392.676,72,2009-12-02 13:26:00,2011-07-20 16:12:00,134.0705882352941,141,Dormant,False
18010,ASSORTED FRAGRANCE BATH CONFETTI,Candles & Fragrance,64,30.16,11.344,9,2009-12-01 12:22:00,2010-01-28 13:23:00,7.724137931034482,679,Dormant,False
18094C,WHITE AND BLUE CERAMIC OIL BURNER,Candles & Fragrance,433,600.66,-144.966,98,2009-12-02 14:43:00,2011-10-07 13:17:00,4.5037147102526,62,Slow,False
18096C,WHITE ROUND PORCELAIN TLIGHT HOLDER,Candles & Fragrance,125,339.84,6.902500000000051,26,2009-12-01 13:29:00,2010-02-24 09:24:00,10.416666666666666,653,Dormant,False
18097A,PINK TALL PORCELAIN T-LIGHT HOLDER,Candles & Fragrance,17,43.35,13.005000000000004,12,2010-03-05 13:24:00,2011-06-22 16:16:00,0.2510548523206751,169,Dormant,False
18097B,BLUE TALL PORCELAIN T-LIGHT HOLDER,Candles & Fragrance,7,17.849999999999998,5.355,3,2009-12-02 11:53:00,2010-01-17 14:53:00,1.065217391304348,690,Dormant,False
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,Candles & Fragrance,1763,3924.92,777.9650000000004,211,2009-12-01 09:57:00,2011-12-08 16:30:00,16.744911804613295,0,Medium,False
18098A,PINK PORCELAIN B'FLY OIL BURNER,Candles & Fragrance,2,5.9,1.7700000000000005,2,2009-12-14 15:31:00,2009-12-17 13:07:00,2.0,721,Dormant,False
18098B,BLUE PORCELAIN B'FLY OIL BURNER,Candles & Fragrance,3,8.850000000000001,2.6550000000000007,3,2009-12-13 15:54:00,2010-02-24 13:48:00,0.2916666666666666,652,Dormant,False
18098C,PORCELAIN BUTTERFLY OIL BURNER,Candles & Fragrance,1515,4710.74,1582.265,371,2009-12-01 14:45:00,2011-08-08 13:11:00,17.27198697068404,122,Dormant,False
20615,BLUE POLKADOT PASSPORT COVER,Bags & Accessories,637,1077.81,141.42000000000004,195,2009-12-01 14:43:00,2011-12-08 20:01:00,6.050203527815468,0,Slow,False
20616,CHERRY BLOSSOM PASSPORT COVER,Bags & Accessories,283,449.26,120.41400000000002,121,2009-12-01 14:28:00,2011-12-08 20:01:00,2.687924016282225,0,Slow,False
20617,FIRST CLASS PASSPORT COVER,Bags & Accessories,498,992.99,260.93,105,2009-12-02 14:36:00,2011-12-08 16:30:00,4.736413043478261,0,Slow,False
20618,QUEEN OF THE SKIES PASSPORT COVER,Bags & Accessories,297,648.54,211.95,137,2009-12-01 14:28:00,2011-12-06 16:21:00,2.8285714285714287,2,Slow,False
20619,TROPICAL PASSPORT COVER,Bags & Accessories,578,1014.42,164.76000000000002,194,2009-12-01 11:51:00,2011-12-05 17:24:00,5.512261580381471,3,Slow,False
20620,RED SPOTTY PASSPORT COVER,Bags & Accessories,15,61.76,17.0825,14,2009-12-02 14:36:00,2010-02-03 17:04:00,1.6666666666666667,673,Dormant,False
20621,ECONOMY PASSPORT COVER,Bags & Accessories,207,451.67,147.38000000000002,33,2009-12-02 12:06:00,2010-09-02 13:57:00,5.288321167883211,462,Dormant,False
20622,VIPPASSPORT COVER,Bags & Accessories,582,1127.59,272.05,128,2009-12-01 11:51:00,2011-12-05 17:24:00,5.5504087193460485,3,Slow,False
20652,BLUE POLKADOT LUGGAGE TAG,Other,1516,1027.29,-299.21,172,2009-12-01 14:28:00,2011-12-08 20:01:00,14.398914518317502,0,Medium,False
20653,CHERRY BLOSSOM LUGGAGE TAG,Other,2004,528.77,-1224.73,81,2009-12-02 14:43:00,2011-12-05 17:17:00,19.137789904502046,3,Medium,False
20654,FIRST CLASS LUGGAGE TAG,Other,398,505.41,157.16,120,2009-12-01 14:28:00,2011-12-08 16:30:00,3.780189959294437,0,Slow,False
20655,QUEEN OF SKIES LUGGAGE TAG,Other,414,608.48,246.23,189,2009-12-01 12:13:00,2011-12-04 13:32:00,3.9536152796725785,4,Slow,False
20657,TROPICAL LUGGAGE TAG,Other,1877,726.47,-915.905,118,2009-12-01 11:51:00,2011-11-11 09:05:00,18.53173483779972,28,Medium,False
20658,RED SPOTTY LUGGAGE TAG,Other,1584,2251.36,865.36,353,2009-12-01 15:26:00,2011-09-26 13:57:00,16.72398190045249,73,Medium,False
20659,ECONOMY LUGGAGE TAG,Other,369,533.51,210.635,138,2009-12-01 14:28:00,2011-12-09 10:03:00,3.5047489823609226,0,Slow,False
20660,VIP LUGGAGE TAG,Other,71,88.75,26.625,26,2009-12-01 11:51:00,2010-08-01 12:02:00,2.045267489711934,495,Dormant,False
20661,BLUE SPOTTY PURSE,Bags & Accessories,898,980.06,-597.7259999999997,123,2009-12-01 14:45:00,2011-12-01 16:22:00,8.610958904109589,7,Slow,False
20662,FIRST CLASS HOLIDAY PURSE,Bags & Accessories,728,471.33,-807.7659999999997,49,2009-12-06 13:29:00,2011-10-24 17:07:00,7.417758369723436,45,Slow,False
20663,QUEEN OF THE SKIES HOLIDAY PURSE,Bags & Accessories,1074,369.41,-1517.6079999999995,44,2009-12-10 15:45:00,2011-10-17 13:31:00,11.137777777777778,52,Slow,False
20664,TROPICAL HOLIDAY PURSE,Bags & Accessories,57,155.41,37.705000000000005,31,2009-12-15 13:40:00,2011-08-30 10:39:00,0.6414790996784565,101,Dormant,False
20665,RED RETROSPOT PURSE,Bags & Accessories,1335,4256.34,1499.5650000000005,348,2009-12-01 12:47:00,2011-12-09 10:03:00,12.6797829036635,0,Medium,False
20666,ECONOMY HOLIDAY PURSE,Bags & Accessories,911,412.4500000000001,-1188.177,46,2009-12-08 15:12:00,2011-07-20 16:12:00,10.826825127334466,141,Dormant,False
20667,CHERRY BLOSSOM PURSE,Bags & Accessories,40,108.69,39.81,24,2009-12-17 15:41:00,2011-08-30 10:39:00,0.4516129032258064,101,Dormant,False
20668,DISCO BALL CHRISTMAS DECORATION,Christmas & Seasonal,20951,2454.88,694.9960000000002,367,2009-12-02 11:18:00,2011-12-09 10:51:00,199.2622282608696,0,Fast,True
20669,RED HEART LUGGAGE TAG,Home Decor,797,1111.89,414.515,214,2009-12-02 12:39:00,2011-12-09 10:26:00,7.580163043478261,0,Slow,False
20670,VIP HOLIDAY PURSE,Bags & Accessories,694,378.85,-840.5079999999998,48,2009-12-08 16:43:00,2011-11-15 16:38:00,6.881019830028328,23,Slow,False
20671,BLUE TEATIME PRINT BOWL,Kitchen & Dining,786,1038.72,350.97,143,2009-12-02 14:36:00,2010-12-09 13:34:00,14.830188679245284,364,Dormant,False
20672,PINK TEATIME PRINT BOWL,Kitchen & Dining,138,201.0,80.25,36,2009-12-02 14:36:00,2010-03-05 14:42:00,10.387096774193548,643,Dormant,False
20673,STRAWBERRIES PRINT BOWL,Kitchen & Dining,5,6.25,1.875,2,2009-12-01 11:51:00,2009-12-03 12:31:00,5.0,736,Dormant,False
20674,GREEN POLKADOT BOWL,Kitchen & Dining,3412,4348.52,1363.02,463,2009-12-01 14:28:00,2011-12-08 15:31:00,32.40705563093623,0,Medium,False
20675,BLUE POLKADOT BOWL,Kitchen & Dining,6465,8067.83,2410.955,693,2009-12-01 11:34:00,2011-12-08 15:31:00,61.404341926729984,0,Fast,True
20676,RED RETROSPOT BOWL,Kitchen & Dining,10475,13105.7,3940.075,966,2009-12-01 11:45:00,2011-12-08 15:31:00,99.4911804613297,0,Fast,True
20677,PINK POLKADOT BOWL,Kitchen & Dining,7774,9798.06,2995.81,760,2009-12-01 11:45:00,2011-12-08 15:31:00,73.8371777476255,0,Fast,True
20678,LARGE BLACK DIAMANTE HAIRSLIDE,Other,4,6.6,1.9800000000000004,1,2011-09-23 14:49:00,2011-09-23 14:49:00,4.0,76,Slow,False
20679,EDWARDIAN PARASOL RED,Garden & Outdoor,6149,30020.97,4410.385,715,2009-12-01 17:31:00,2011-12-09 10:26:00,58.40298507462686,0,Fast,True
20680,PINK FLOWERS CHILDS UMBRELLA,Bags & Accessories,6,19.5,5.8500000000000005,4,2009-12-10 13:59:00,2010-01-22 16:28:00,0.9767441860465116,685,Dormant,False
20681,PINK SPOTTY CHILDS UMBRELLA,Bags & Accessories,1405,4757.15,1560.775,341,2009-12-01 13:07:00,2011-03-10 13:58:00,21.19612068965517,273,Dormant,False
20682,RED RETROSPOT CHILDRENS UMBRELLA,Bags & Accessories,3068,10171.31,3191.61,589,2009-12-01 11:50:00,2011-12-08 09:20:00,29.17934782608696,1,Medium,False
20683,RAIN GIRL CHILDS UMBRELLA,Bags & Accessories,1,3.25,0.975,1,2009-12-11 10:10:00,2009-12-11 10:10:00,1.0,728,Dormant,False
20684,STRAWBERRY DREAM CHILDS UMBRELLA,Bags & Accessories,580,1910.06,590.5600000000001,176,2009-12-01 14:40:00,2011-07-22 10:52:00,6.800670016750418,140,Dormant,False
20685,DOORMAT RED RETROSPOT,Home Decor,9783,66417.47,15125.201000000005,1725,2009-12-01 11:45:00,2011-12-09 12:49:00,92.79268292682929,0,Fast,True
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,Bags & Accessories,590,2002.84,660.59,186,2009-12-02 12:06:00,2011-12-08 13:50:00,5.611413043478261,0,Slow,False
20688,BEAUTY SPEED EXPRESSO CUPS,Other,464,332.9,-1599.66,11,2009-12-04 12:59:00,2010-03-17 13:09:00,31.533980582524272,631,Dormant,False
20689,RETRO SISTERS EXPRESSO CUPS,Vintage & Retro,429,614.1,-1172.685,41,2009-12-07 15:42:00,2010-07-14 16:20:00,13.712328767123289,512,Dormant,False
20692,FLORAL ELEPHANT SOFT TOY,Toys & Games,908,3682.76,981.4600000000004,139,2009-12-01 12:18:00,2010-09-08 15:30:00,22.61921708185053,456,Dormant,False
20693,FLORAL DINOSAUR GREEN,Other,33,161.89,63.71500000000002,18,2009-12-02 15:04:00,2010-03-14 12:41:00,2.287128712871287,635,Dormant,False
20694,FLORAL PINK MONSTER,Other,166,622.33,186.58,54,2009-12-01 14:28:00,2011-11-22 15:41:00,1.6116504854368932,16,Slow,False
20695,FLORAL BLUE MONSTER,Other,142,604.58,182.13000000000005,61,2009-12-01 09:08:00,2011-11-17 15:08:00,1.388268156424581,21,Slow,False
20696,FLORAL SOFT CAR TOY,Toys & Games,151,617.9399999999999,221.565,60,2009-12-02 16:24:00,2011-11-11 13:06:00,1.4929378531073447,27,Slow,False
20697,LITTLE GREEN MONSTER SOFT TOY,Toys & Games,40,96.6,25.20000000000001,21,2009-12-13 11:34:00,2011-11-23 12:20:00,0.3943661971830985,16,Slow,False
20698,LITTLE PINK MONSTER SOFT TOY,Toys & Games,47,114.45,30.555000000000007,21,2010-01-17 13:29:00,2011-11-23 12:20:00,0.4881305637982195,16,Slow,False
20699,MOUSEY LONG LEGS SOFT TOY,Toys & Games,294,797.9599999999999,273.17,88,2009-12-04 09:43:00,2011-12-05 17:36:00,2.8153214774281805,3,Slow,False
20700,GREEN CAT FLORAL CUSHION COVER,Home Decor,420,1125.05,-89.16999999999982,103,2009-12-07 13:35:00,2011-09-28 16:13:00,4.454545454545454,71,Slow,False
20701,PINK CAT FLORAL CUSHION COVER,Home Decor,353,721.49,-299.03299999999984,50,2009-12-02 14:36:00,2011-06-30 15:56:00,4.297391304347826,161,Dormant,False
20702,PINK PADDED MOBILE,Other,782,3296.7,970.2500000000002,245,2009-12-03 12:27:00,2011-10-26 13:07:00,7.910404624277456,43,Slow,False
20703,BLUE PADDED SOFT MOBILE,Other,471,1993.47,592.2450000000001,169,2009-12-01 09:08:00,2011-04-14 11:45:00,6.607214428857715,239,Dormant,False
20704,MR ROBOT SOFT TOY,Toys & Games,361,1371.42,-384.845,80,2009-12-06 11:27:00,2011-12-09 10:46:00,3.452185792349727,0,Slow,False
20705,MRS ROBOT SOFT TOY,Toys & Games,273,996.19,-331.95500000000004,53,2009-12-07 13:35:00,2011-12-06 12:19:00,2.625,3,Slow,False
20707,CRAZY DAISY HEART DECORATION,Home Decor,1613,1243.68,306.52700000000004,199,2009-12-04 09:43:00,2011-12-05 17:17:00,15.44596443228454,3,Medium,False
20711,JUMBO BAG TOYS,Bags & Accessories,12643,25719.13,7310.922,1052,2009-12-01 09:24:00,2011-12-01 16:22:00,121.23424657534244,7,Fast,True
20712,JUMBO BAG WOODLAND ANIMALS,Bags & Accessories,17710,37499.37,11713.61,1415,2009-12-01 12:13:00,2011-12-09 10:26:00,168.2089552238806,0,Fast,True
20713,JUMBO BAG OWLS,Bags & Accessories,20814,40667.05,12255.94,1314,2009-12-01 12:13:00,2011-12-09 12:19:00,197.42276422764223,0,Fast,True
20714,POSY SHOPPER BAG,Bags & Accessories,1580,649.8199999999999,-312.4,28,2009-12-01 14:28:00,2010-01-12 09:47:00,269.7560975609756,696,Dormant,False
20715,LITTLE FLOWER SHOPPER BAG,Bags & Accessories,400,424.0,127.20000000000002,1,2010-01-07 12:34:00,2010-01-07 12:34:00,400.0,701,Dormant,False
20716,PARTY FOOD SHOPPER BAG,Bags & Accessories,1533,1925.04,583.665,246,2009-12-01 17:19:00,2011-06-29 11:46:00,18.695121951219512,163,Dormant,False
20717,STRAWBERRY SHOPPER BAG,Bags & Accessories,6296,7767.48,2258.48,757,2009-12-04 10:57:00,2011-12-09 10:26:00,60.04359673024523,0,Fast,True
20718,RED RETROSPOT SHOPPER BAG,Bags & Accessories,13353,17457.35,5773.475,1213,2009-12-01 11:50:00,2011-12-09 10:26:00,126.82632293080052,0,Fast,True
20719,WOODLAND CHARLOTTE BAG,Bags & Accessories,24479,27598.42,13033.415,1573,2009-12-01 11:21:00,2011-12-09 10:23:00,232.50067842605156,0,Fast,True
20721,OWLS CHARLOTTE BAG,Bags & Accessories,1,0.85,0.255,1,2009-12-07 15:26:00,2009-12-07 15:26:00,1.0,731,Dormant,False
20723,STRAWBERRY CHARLOTTE BAG,Bags & Accessories,18296,20401.05,9514.93,1379,2009-12-01 16:18:00,2011-12-09 10:23:00,173.77476255088197,0,Fast,True
20724,RED RETROSPOT CHARLOTTE BAG,Bags & Accessories,32197,35190.21,16032.995,2035,2009-12-01 10:06:00,2011-12-09 10:23:00,305.3915989159892,0,Fast,True
20725,LUNCH BAG RED RETROSPOT,Bags & Accessories,40317,71106.29,24540.15500000001,3056,2009-12-01 10:06:00,2011-12-09 12:23:00,382.410569105691,0,Fast,True
20726,LUNCH BAG WOODLAND,Bags & Accessories,22118,38506.74,12960.450000000004,1926,2009-12-01 10:06:00,2011-12-09 10:26:00,209.79132791327916,0,Fast,True
20727,LUNCH BAG  BLACK SKULL.,Bags & Accessories,26678,45655.27,14842.180000000004,2351,2009-12-01 12:13:00,2011-12-09 11:34:00,253.3867028493894,0,Fast,True
20728,LUNCH BAG CARS BLUE,Bags & Accessories,24596,42270.3,13861.920000000004,2067,2009-12-01 10:06:00,2011-12-09 10:26:00,233.29539295392956,0,Fast,True
20729,RED SPOTTY CANDY BAG,Bags & Accessories,5262,1778.12,-2826.13,121,2009-12-01 14:28:00,2010-06-16 11:17:00,187.92857142857144,541,Dormant,False
20730,STRAWBERRY CANDY BAG,Bags & Accessories,2218,1011.7,-339.0619999999999,102,2009-12-01 17:19:00,2010-09-05 10:54:00,56.05054151624549,460,Dormant,False
20731,POSY CANDY BAG,Bags & Accessories,4142,1252.92,-2371.33,73,2009-12-07 11:35:00,2011-06-20 14:48:00,51.775,171,Dormant,False
20733,GOLD MINI TAPE MEASURE,Stationery & Craft,1927,1452.2,332.61300000000006,294,2009-12-03 15:34:00,2011-12-09 10:03:00,18.35238095238095,0,Medium,False
20734,SILVER MINI TAPE MEASURE,Stationery & Craft,1592,1470.62,523.38,117,2009-12-01 11:41:00,2011-04-06 11:14:00,22.742857142857144,247,Dormant,False
20735,BLACK MINI TAPE MEASURE,Stationery & Craft,1515,1540.29,638.865,202,2009-12-02 14:43:00,2011-12-06 14:23:00,14.467939972714872,2,Medium,False
20736,PINK MINI TAPE MEASURE,Stationery & Craft,290,233.5,60.95,19,2009-12-02 12:44:00,2010-03-14 15:07:00,19.90196078431373,634,Dormant,False
20737,RED MINI TAPE MEASURE,Stationery & Craft,1,1.7,0.51,1,2009-12-02 14:36:00,2009-12-02 14:36:00,1.0,736,Dormant,False
20738,GREEN MINI TAPE MEASURE,Stationery & Craft,1610,1301.72,343.77,74,2009-12-03 16:40:00,2010-11-29 12:06:00,31.305555555555557,375,Dormant,False
20739,*USB OFFICE GLITTER LAMP,Lighting,1,8.65,2.5950000000000006,1,2009-12-01 14:28:00,2009-12-01 14:28:00,1.0,737,Dormant,False
20747,PICCADILLY TEA SET,Kitchen & Dining,683,9224.92,2077.3250000000016,108,2009-12-01 10:52:00,2010-05-16 12:07:00,28.801204819277107,572,Dormant,False
20748,KENSINGTON COFFEE SET,Kitchen & Dining,1600,14266.98,-13.019999999997632,183,2009-12-01 11:51:00,2011-11-28 13:06:00,15.405777166437414,10,Medium,False
20749,ASSORTED COLOUR MINI CASES,Other,3062,22097.61,5057.580000000001,766,2009-12-01 09:28:00,2011-12-09 09:38:00,29.04336043360433,0,Medium,False
20750,RED RETROSPOT MINI CASES,Vintage & Retro,3688,26866.63,6342.910000000002,909,2009-12-01 12:47:00,2011-12-09 11:59:00,35.028493894165535,0,Medium,False
20751,FUNKY WASHING UP GLOVES ASSORTED,Other,2839,6023.26,1849.9300000000003,471,2009-12-01 10:52:00,2011-12-04 12:32:00,27.1118690313779,5,Medium,False
20752,BLUE POLKADOT WASHING UP GLOVES,Other,1500,2868.2000000000003,663.2000000000002,358,2009-12-01 10:52:00,2011-11-27 14:50:00,14.462809917355372,11,Medium,False
20753,RETRO PINK SPOT WASHING UP GLOVES,Vintage & Retro,218,509.00000000000006,188.54,56,2009-12-01 10:52:00,2010-01-18 12:36:00,31.791666666666668,690,Dormant,False
20754,RETROSPOT RED WASHING UP GLOVES,Vintage & Retro,5094,10444.82,2956.6400000000003,852,2009-12-01 09:50:00,2011-11-20 14:43:00,49.59388038942976,18,Fast,False
20755,BLUE PAISLEY POCKET BOOK,Other,5145,1089.73,-1971.545,122,2009-12-07 12:26:00,2011-12-07 12:26:00,49.33561643835616,2,Medium,False
20756,GREEN FERN POCKET BOOK,Other,448,323.56,57.000000000000014,63,2009-12-01 12:22:00,2011-11-22 15:45:00,4.349514563106796,16,Slow,False
20757,RED DAISY POCKET BOOK,Other,5347,890.7,-2290.765,78,2009-12-07 11:19:00,2011-11-27 12:13:00,51.98472222222222,12,Fast,True
20758,ABSTRACT CIRCLES POCKET BOOK,Other,5425,953.42,-2274.455,95,2009-12-01 12:22:00,2011-12-07 13:53:00,51.59646739130435,1,Fast,True
20759,CHRYSANTHEMUM POCKET BOOK,Other,497,363.13,67.415,62,2009-12-17 11:43:00,2011-12-07 13:53:00,4.831944444444444,1,Slow,False
20760,GARDEN PATH POCKET BOOK,Garden & Outdoor,5550,1313.66,-1988.59,81,2009-12-04 08:40:00,2011-11-24 14:09:00,53.95833333333333,14,Fast,True
20761,BLUE PAISLEY SKETCHBOOK,Other,458,1422.46,220.21,146,2009-12-01 14:28:00,2011-12-07 12:21:00,4.3619047619047615,2,Slow,False
20762,GREEN FERN SKETCHBOOK,Other,458,1343.79,141.54000000000002,136,2009-12-04 14:14:00,2011-12-06 12:56:00,4.385772913816689,2,Slow,False
20763,DAISY SKETCHBOOK,Other,267,702.86,1.9849999999999997,74,2009-12-07 11:19:00,2011-12-06 12:15:00,2.5637860082304527,3,Slow,False
20764,ABSTRACT CIRCLES SKETCHBOOK,Other,685,2134.76,336.63500000000005,193,2009-12-02 14:43:00,2011-12-08 09:20:00,6.523809523809524,1,Slow,False
20765,CHRYSANTHEMUM SKETCHBOOK,Other,442,1265.06,104.81,146,2009-12-01 18:35:00,2011-12-05 17:17:00,4.221009549795362,3,Slow,False
20766,GARDEN PATH SKETCHBOOK,Garden & Outdoor,518,1548.47,188.72,155,2009-12-04 13:22:00,2011-12-04 15:00:00,4.967123287671233,4,Slow,False
20767,BLUE PAISLEY JOURNAL,Stationery & Craft,812,1741.61,292.19000000000017,179,2009-12-01 11:51:00,2011-12-06 14:35:00,7.733333333333333,2,Slow,False
20768,GREEN FERN JOURNAL,Stationery & Craft,767,1534.19,165.09500000000017,149,2009-12-01 12:30:00,2011-12-06 15:43:00,7.304761904761905,2,Slow,False
20769,DAISY JOURNAL,Stationery & Craft,438,808.81,26.980000000000103,79,2009-12-07 11:19:00,2011-12-06 15:43:00,4.205761316872428,2,Slow,False
20770,ABSTRACT CIRCLE JOURNAL,Stationery & Craft,1045,2190.59,325.2650000000002,201,2009-12-01 17:28:00,2011-11-27 11:47:00,10.089655172413794,12,Slow,False
20771,CHRYSANTHEMUM  JOURNAL,Stationery & Craft,606,1201.6799999999998,119.97000000000013,140,2009-12-01 14:35:00,2011-12-06 12:56:00,5.779291553133515,2,Slow,False
20772,GARDEN PATH JOURNAL,Stationery & Craft,970,1848.73,117.2800000000002,161,2009-12-02 11:31:00,2011-12-08 19:28:00,9.22554347826087,0,Slow,False
20773,BLUE PAISLEY NOTEBOOK,Stationery & Craft,3339,963.98,-2892.565,117,2009-12-01 11:51:00,2011-09-12 13:43:00,35.958461538461535,87,Medium,False
20774,GREEN FERN NOTEBOOK,Stationery & Craft,3484,962.48,-3061.5399999999995,119,2009-12-01 11:51:00,2011-10-04 16:33:00,36.29166666666666,65,Medium,False
20775,DAISY NOTEBOOK,Stationery & Craft,3604,926.54,-3236.08,112,2009-12-06 13:29:00,2011-12-05 17:24:00,34.606310013717426,3,Medium,False
20776,ABSTRACT CIRCLES NOTEBOOK,Stationery & Craft,3258,832.66,-2930.33,84,2009-12-01 17:28:00,2010-09-17 14:50:00,78.91349480968859,447,Dormant,False
20777,CHRYSANTHEMUM NOTEBOOK,Stationery & Craft,3660,1262.7,-2964.5999999999995,169,2009-12-01 11:51:00,2011-12-09 10:03:00,34.762550881953864,0,Medium,False
20778,GARDEN PATH NOTEBOOK,Stationery & Craft,3611,944.36,-3226.345,90,2009-12-02 14:43:00,2011-04-26 13:22:00,49.66011787819254,226,Dormant,False
20780,BLACK EAR MUFF HEADPHONES,Other,231,1333.96,446.227,98,2009-12-01 14:28:00,2011-12-08 16:30:00,2.194029850746269,0,Slow,False
20781,GOLD EAR MUFF HEADPHONES,Other,103,579.93,184.101,61,2009-12-04 09:43:00,2011-12-07 14:12:00,0.9836289222373806,1,Slow,False
20782,CAMOUFLAGE EAR MUFF HEADPHONES,Other,155,995.48,399.815,87,2009-12-01 11:45:00,2011-12-09 10:03:00,1.4721845318860245,0,Slow,False
20783,HEART EAR MUFF HEADPHONES,Home Decor,165,1051.4,417.305,55,2009-12-01 14:28:00,2010-08-16 15:36:00,4.476744186046512,479,Dormant,False
20784,RED RETRO BAR STOOL,Vintage & Retro,101,3570.87,1167.0700000000004,37,2009-12-01 14:56:00,2010-10-21 12:09:00,2.188854489164086,414,Dormant,False
