customer_id,recency_days,frequency,lifetime_value,first_purchase,country,avg_order_value,cluster,segment
12696,435,2,731.91,2010-07-19 10:02:00,Finland,365.955,3,Inactive
12697,29,3,757.59,2011-06-23 15:44:00,Sweden,252.53,2,Occasional
12698,590,1,285.75,2010-04-28 15:51:00,Germany,285.75,3,Inactive
12699,418,1,566.11,2010-10-18 12:07:00,Germany,566.11,3,Inactive
12700,8,4,4525.99,2011-05-08 16:10:00,France,1131.4975,1,Premium
12701,80,6,2248.41,2010-03-16 13:23:00,Germany,374.735,0,Regular
12702,20,1,201.0,2011-11-20 10:36:00,Germany,201.0,2,Occasional
12703,71,4,898.53,2010-01-24 12:05:00,Germany,224.6325,0,Regular
12704,7,8,1740.84,2011-06-23 10:20:00,Finland,217.605,1,Premium
12705,15,13,11114.1,2010-06-24 09:51:00,Germany,854.9307692307692,1,Premium
12707,292,1,603.42,2011-02-21 08:38:00,France,603.42,3,Inactive
12708,30,18,4559.66,2009-12-18 10:25:00,Germany,253.31444444444443,1,Premium
12709,15,32,29487.18,2009-12-09 13:49:00,Germany,921.474375,1,Premium
12710,97,3,1023.02,2011-05-22 14:05:00,Germany,341.00666666666666,0,Regular
12711,612,2,1213.05,2010-02-01 11:30:00,Germany,606.525,0,Regular
12712,29,21,5985.03,2009-12-09 10:46:00,Germany,285.00142857142856,1,Premium
12713,1,1,794.55,2011-12-09 12:16:00,Germany,794.55,2,Occasional
12714,9,12,12815.71,2009-12-04 10:00:00,France,1067.9758333333334,1,Premium
12715,106,1,263.36,2011-08-25 15:22:00,Sweden,263.36,3,Inactive
12716,4,2,963.49,2011-07-29 13:28:00,France,481.745,2,Occasional
12717,151,3,1058.91,2010-04-28 14:34:00,Greece,352.97,0,Regular
12718,71,1,202.25,2011-09-29 16:38:00,France,202.25,3,Inactive
12719,5,2,572.95,2011-10-05 14:50:00,France,286.475,2,Occasional
12720,3,29,6905.28,2010-07-21 09:46:00,Germany,238.1131034482759,1,Premium
12721,32,8,3635.08,2010-08-25 11:07:00,France,454.385,1,Premium
12722,85,4,979.63,2011-07-12 11:55:00,France,244.9075,0,Regular
12723,4,5,707.07,2011-10-05 15:52:00,France,141.41400000000002,2,Occasional
12724,5,7,2083.52,2010-06-22 14:00:00,France,297.6457142857143,1,Premium
12725,371,3,1906.76,2010-05-04 13:59:00,Italy,635.5866666666667,0,Regular
12726,28,11,3690.6,2010-03-25 16:25:00,France,335.5090909090909,1,Premium
12727,11,10,4905.53,2010-02-23 09:54:00,France,490.553,1,Premium
12728,71,5,926.17,2010-11-21 11:34:00,France,185.234,0,Regular
12729,114,1,417.01,2011-08-18 11:40:00,France,417.01,3,Inactive
12730,522,1,703.25,2010-07-06 12:19:00,Germany,703.25,3,Inactive
12731,24,17,25631.71,2010-03-02 09:23:00,France,1507.7476470588235,1,Premium
12732,180,1,218.26,2011-06-13 11:33:00,France,218.26,3,Inactive
12733,234,4,2424.02,2010-01-19 13:23:00,USA,606.005,0,Regular
12734,353,3,603.65,2010-11-12 13:26:00,France,201.21666666666667,0,Regular
12735,315,2,689.5699999999999,2011-01-06 14:26:00,France,344.785,3,Inactive
12736,333,1,144.0,2011-01-11 07:57:00,France,144.0,3,Inactive
12738,372,1,137.35,2010-12-02 18:27:00,Germany,137.35,3,Inactive
12739,99,2,2421.23,2010-11-10 14:27:00,United Arab Emirates,1210.615,0,Regular
12740,64,1,427.6,2011-10-07 10:44:00,France,427.6,2,Occasional
12741,533,1,236.07,2010-06-24 16:24:00,USA,236.07,3,Inactive
12742,626,1,1201.52,2010-03-24 12:43:00,United Arab Emirates,1201.52,3,Inactive
12743,134,2,540.13,2011-07-28 16:06:00,Unspecified,270.065,3,Inactive
12744,56,8,13158.16,2010-04-27 16:19:00,Singapore,1644.77,1,Premium
12745,487,2,723.85,2010-05-14 16:50:00,United Kingdom,361.925,3,Inactive
12746,541,1,254.55,2010-06-17 10:41:00,United Kingdom,254.55,3,Inactive
12747,2,26,8898.48,2009-12-07 13:23:00,United Kingdom,342.24923076923073,1,Premium
12748,1,322,49173.79,2009-12-04 17:31:00,United Kingdom,152.71363354037268,1,Premium
12749,4,9,6847.36,2010-07-06 15:05:00,United Kingdom,760.8177777777778,1,Premium
12750,129,1,275.88,2011-08-03 09:13:00,Poland,275.88,3,Inactive
12751,445,1,268.27,2010-09-21 12:49:00,Brazil,268.27,3,Inactive
12752,81,1,4366.78,2011-09-19 13:32:00,Norway,4366.78,0,Regular
12753,23,6,21429.39,2010-12-12 11:44:00,Japan,3571.565,1,Premium
12754,236,3,3010.74,2011-02-04 10:31:00,Japan,1003.58,0,Regular
12755,281,11,5236.259999999999,2010-01-15 11:57:00,Japan,476.0236363636363,0,Regular
12756,87,1,112.07999999999998,2011-09-14 09:31:00,Japan,112.07999999999998,3,Inactive
12757,16,9,4176.75,2011-05-12 19:01:00,Portugal,464.0833333333333,1,Premium
12758,117,7,9903.24,2009-12-01 14:40:00,Portugal,1414.7485714285715,0,Regular
12759,52,8,4618.74,2009-12-04 10:47:00,Netherlands,577.3425,1,Premium
12760,456,1,317.8,2010-09-10 08:50:00,Netherlands,317.8,3,Inactive
12761,465,1,712.95,2010-09-01 10:47:00,Netherlands,712.95,3,Inactive
12762,8,2,1702.52,2011-11-14 14:23:00,Portugal,851.26,2,Occasional
12763,138,2,494.08,2010-12-05 15:46:00,Japan,247.04,3,Inactive
12764,317,1,1693.88,2011-01-27 10:19:00,Lebanon,1693.88,0,Regular
12765,472,6,1299.58,2010-03-08 09:43:00,Netherlands,216.59666666666664,0,Regular
12766,4,9,8134.99,2010-10-28 09:29:00,Portugal,903.8877777777776,1,Premium
12767,376,1,949.82,2010-11-29 09:38:00,Korea,949.82,3,Inactive
12768,451,1,168.69000000000003,2010-09-15 12:08:00,Korea,168.69000000000003,3,Inactive
12769,239,1,1143.6,2011-04-15 10:25:00,Brazil,1143.6,3,Inactive
12770,211,2,3246.45,2010-09-09 11:43:00,Japan,1623.225,0,Regular
12771,486,1,226.3,2010-08-11 11:51:00,Portugal,226.3,3,Inactive
12772,60,1,752.47,2011-10-11 09:19:00,Portugal,752.47,2,Occasional
12773,564,1,124.25,2010-05-24 17:30:00,Portugal,124.25,3,Inactive
12774,536,1,83.7,2010-06-22 10:38:00,Netherlands,83.7,3,Inactive
12775,17,7,1551.12,2010-10-26 14:24:00,Netherlands,221.5885714285714,2,Occasional
12776,668,1,27.5,2010-02-10 12:11:00,Portugal,27.5,3,Inactive
12777,458,1,519.45,2010-09-08 11:35:00,United Kingdom,519.45,3,Inactive
12778,20,9,1541.68,2010-04-16 09:57:00,Netherlands,171.29777777777778,1,Premium
12779,38,14,6474.11,2009-12-03 07:25:00,Poland,462.43642857142856,1,Premium
12780,599,1,322.4,2010-04-20 09:40:00,Netherlands,322.4,3,Inactive
12781,64,2,786.74,2011-02-28 08:43:00,Czech Republic,393.37,2,Occasional
12782,5,11,3862.24,2010-07-08 13:31:00,Portugal,351.1127272727273,1,Premium
12783,2,4,1295.87,2011-09-25 15:35:00,Portugal,323.9675,2,Occasional
12784,15,2,1511.15,2010-06-28 13:06:00,Portugal,755.575,2,Occasional
12785,364,3,904.4,2009-12-08 13:56:00,Portugal,301.46666666666664,0,Regular
12786,610,1,668.5,2010-04-09 12:12:00,Netherlands,668.5,3,Inactive
12787,10,4,799.18,2010-10-22 14:57:00,Netherlands,199.795,2,Occasional
12788,463,4,384.9,2010-06-29 13:05:00,Netherlands,96.225,3,Inactive
12789,65,3,225.35,2010-01-15 12:06:00,Netherlands,75.11666666666666,2,Occasional
12790,192,2,546.85,2010-10-25 13:04:00,Netherlands,273.425,3,Inactive
12791,374,5,656.83,2010-03-25 17:29:00,Netherlands,131.366,0,Regular
12792,257,2,715.01,2010-06-23 10:49:00,Portugal,357.505,3,Inactive
12793,335,3,745.53,2010-11-03 13:05:00,Portugal,248.51,0,Regular
12794,53,2,860.41,2011-09-02 12:01:00,Portugal,430.205,2,Occasional
12795,19,1,318.48,2011-11-21 10:27:00,Portugal,318.48,2,Occasional
12796,628,1,351.0,2010-03-21 15:49:00,Netherlands,351.0,3,Inactive
12797,366,2,468.08,2010-10-11 12:53:00,Portugal,234.04,3,Inactive
12798,10,4,8510.93,2010-10-14 12:27:00,Japan,2127.7325,1,Premium
12799,529,1,219.35,2010-06-28 15:57:00,Japan,219.35,3,Inactive
12800,470,2,500.25,2010-02-01 11:02:00,Portugal,250.125,3,Inactive
12801,501,1,871.82,2010-07-27 09:38:00,Sweden,871.82,3,Inactive
12802,187,5,2186.42,2010-05-25 09:34:00,Netherlands,437.284,0,Regular
12803,393,1,1017.81,2010-11-11 14:57:00,Netherlands,1017.81,3,Inactive
12804,466,2,325.37,2010-07-27 13:52:00,Netherlands,162.685,3,Inactive
12805,382,4,1230.95,2010-02-03 09:06:00,Netherlands,307.7375,0,Regular
12806,572,2,2558.96,2010-04-30 10:44:00,Netherlands,1279.48,0,Regular
12807,383,1,250.35,2010-11-21 14:21:00,Sweden,250.35,3,Inactive
12808,37,5,748.7,2010-09-03 10:24:00,Portugal,149.74,2,Occasional
12809,178,3,1384.34,2010-03-02 14:19:00,Portugal,461.4466666666667,0,Regular
12810,535,2,534.99,2010-02-01 09:52:00,Japan,267.495,3,Inactive
12811,262,4,893.9,2010-10-08 12:20:00,Portugal,223.475,0,Regular
12812,45,1,229.64,2011-10-26 09:54:00,Japan,229.64,2,Occasional
12813,502,3,1621.8,2010-01-15 16:52:00,Netherlands,540.6,0,Regular
12814,102,1,85.92,2011-08-30 12:11:00,Poland,85.92,3,Inactive
12815,148,2,863.46,2011-05-25 13:34:00,Poland,431.73,0,Regular
12816,96,2,452.2000000000001,2011-06-16 13:24:00,Poland,226.1,3,Inactive
12817,281,3,570.98,2010-10-01 08:57:00,Austria,190.32666666666668,0,Regular
12818,262,1,1182.0800000000002,2011-03-23 12:06:00,Austria,1182.0800000000002,3,Inactive
12819,458,1,540.52,2010-09-07 15:20:00,United Kingdom,540.52,3,Inactive
12820,3,11,2689.52,2009-12-05 13:37:00,United Kingdom,244.50181818181815,1,Premium
12821,214,2,220.8,2010-04-07 15:14:00,United Kingdom,110.4,3,Inactive
12822,71,2,948.88,2011-09-13 13:46:00,United Kingdom,474.44,2,Occasional
12823,75,18,6501.5,2010-01-29 12:52:00,United Kingdom,361.19444444444446,1,Premium
12824,60,1,397.12,2011-10-11 12:49:00,United Kingdom,397.12,2,Occasional
12825,521,2,518.63,2010-03-08 10:17:00,United Kingdom,259.315,3,Inactive
12826,3,12,2800.75,2009-12-18 10:43:00,United Kingdom,233.39583333333331,1,Premium
12827,6,3,430.15,2011-10-26 15:44:00,United Kingdom,143.38333333333335,2,Occasional
12828,3,6,1018.71,2011-08-01 16:16:00,United Kingdom,169.785,2,Occasional
12829,337,3,385.3,2010-06-07 15:04:00,United Kingdom,128.43333333333334,3,Inactive
12830,38,6,6814.64,2011-06-21 10:53:00,United Kingdom,1135.7733333333333,1,Premium
12831,262,3,451.11,2010-09-02 15:58:00,United Kingdom,150.37,3,Inactive
12832,32,2,383.03,2011-09-02 13:48:00,United Kingdom,191.515,2,Occasional
12833,145,1,417.38,2011-07-17 13:46:00,United Kingdom,417.38,3,Inactive
12834,283,1,312.38,2011-03-02 09:49:00,United Kingdom,312.38,3,Inactive
12835,428,41,5996.83,2009-12-03 12:13:00,United Kingdom,146.2641463414634,1,Premium
12836,59,15,6559.7300000000005,2009-12-01 14:19:00,United Kingdom,437.3153333333333,1,Premium
12837,173,2,662.66,2010-05-19 15:10:00,United Kingdom,331.33,3,Inactive
12838,34,10,2975.91,2010-04-26 09:59:00,United Kingdom,297.591,1,Premium
12839,3,26,9669.12,2009-12-07 09:18:00,United Kingdom,371.8892307692308,1,Premium
12840,144,7,4041.97,2010-02-03 14:51:00,United Kingdom,577.4242857142857,0,Regular
12841,5,40,6958.2,2010-07-08 15:38:00,United Kingdom,173.95499999999998,1,Premium
12842,70,4,1917.99,2009-12-02 08:15:00,United Kingdom,479.4975,0,Regular
12843,66,28,6461.87,2009-12-13 11:41:00,United Kingdom,230.78107142857144,1,Premium
12844,29,4,648.6,2010-04-25 11:51:00,United Kingdom,162.15,2,Occasional
12845,267,4,354.09,2011-02-22 14:10:00,United Kingdom,88.5225,3,Inactive
12847,22,2,1609.0,2010-11-17 12:44:00,United Kingdom,804.5,2,Occasional
12848,676,1,208.0,2010-02-02 12:45:00,United Kingdom,208.0,3,Inactive
12849,31,6,3015.98,2010-04-27 13:44:00,United Kingdom,502.66333333333336,1,Premium
12850,446,1,330.0,2010-09-20 12:26:00,United Kingdom,330.0,3,Inactive
12851,97,2,280.76,2010-08-19 15:13:00,United Kingdom,140.38,3,Inactive
12852,295,1,311.55,2011-02-18 08:47:00,United Kingdom,311.55,3,Inactive
12853,135,11,3907.5,2010-02-05 11:57:00,United Kingdom,355.22727272727275,0,Regular
12854,79,7,2970.9700000000003,2009-12-11 12:55:00,United Kingdom,424.42428571428576,0,Regular
12855,373,4,612.84,2010-11-02 18:16:00,United Kingdom,153.21,0,Regular
12856,8,6,2170.78,2011-10-07 12:38:00,United Kingdom,361.7966666666667,1,Premium
12857,211,6,3688.0,2010-01-25 15:37:00,United Kingdom,614.6666666666666,0,Regular
12858,383,1,147.27,2010-11-21 12:55:00,United Kingdom,147.27,3,Inactive
12859,459,1,575.1,2010-09-07 12:20:00,United Kingdom,575.1,3,Inactive
12860,693,1,54.22,2010-01-15 15:22:00,United Kingdom,54.22,3,Inactive
12861,620,1,68.25,2010-03-30 11:39:00,United Kingdom,68.25,3,Inactive
12862,426,2,984.62,2010-08-01 15:20:00,United Kingdom,492.31,0,Regular
12863,52,6,2792.55,2010-04-29 13:54:00,United Kingdom,465.425,0,Regular
12864,138,2,299.57,2010-07-19 17:22:00,United Kingdom,149.785,3,Inactive
12865,26,4,3323.47,2010-08-20 12:20:00,Austria,830.8675,2,Occasional
12866,283,3,1092.35,2010-07-25 11:37:00,Belgium,364.1166666666666,0,Regular
12867,26,13,7829.26,2009-12-16 16:25:00,United Kingdom,602.2507692307693,1,Premium
12868,186,8,2043.76,2010-11-12 10:05:00,United Kingdom,255.47,0,Regular
12869,682,1,337.67,2010-01-27 12:10:00,United Kingdom,337.67,3,Inactive
12870,375,3,1676.95,2010-03-25 14:32:00,United Kingdom,558.9833333333333,0,Regular
12871,84,3,744.02,2010-09-26 10:34:00,United Kingdom,248.00666666666663,0,Regular
12872,327,12,3283.96,2009-12-03 20:03:00,United Kingdom,273.66333333333336,0,Regular
12873,282,3,2027.3,2010-01-27 09:50:00,United Kingdom,675.7666666666667,0,Regular
12874,385,2,873.42,2010-06-03 12:51:00,Belgium,436.71,3,Inactive
12875,143,5,1356.99,2010-01-11 12:37:00,United Kingdom,271.398,0,Regular
12876,58,4,3751.79,2010-04-28 13:26:00,Belgium,937.9475,0,Regular
12877,4,20,2942.14,2010-01-18 10:23:00,United Kingdom,147.107,1,Premium
12878,236,2,854.99,2011-03-18 14:02:00,United Kingdom,427.495,0,Regular
12879,45,3,573.22,2011-09-09 12:11:00,United Kingdom,191.07333333333332,2,Occasional
12880,382,2,640.13,2010-05-14 11:57:00,United Kingdom,320.065,3,Inactive
12881,276,1,298.0,2011-03-09 11:44:00,United Kingdom,298.0,3,Inactive
12882,9,2,1463.04,2011-11-06 11:22:00,United Kingdom,731.52,2,Occasional
12883,25,4,703.47,2011-09-11 15:18:00,United Kingdom,175.8675,2,Occasional
12884,88,1,309.05,2011-09-12 13:10:00,United Kingdom,309.05,3,Inactive
12885,63,3,1175.22,2011-08-08 11:45:00,United Kingdom,391.74,0,Regular
12886,68,2,1378.4,2011-05-04 11:21:00,United Kingdom,689.2,2,Occasional
12887,384,1,222.4,2010-11-21 11:18:00,United Kingdom,222.4,3,Inactive
12888,214,2,354.12,2011-03-29 14:31:00,United Kingdom,177.06,3,Inactive
12889,381,4,385.46,2010-07-25 14:32:00,United Kingdom,96.365,3,Inactive
12890,24,2,706.02,2010-11-17 14:05:00,United Kingdom,353.01,2,Occasional
12891,186,11,840.5,2010-02-18 14:32:00,United Kingdom,76.4090909090909,0,Regular
12892,397,1,263.38,2010-11-08 09:51:00,United Kingdom,263.38,3,Inactive
12893,31,1,176.55,2011-11-09 12:34:00,United Kingdom,176.55,2,Occasional
12894,575,1,157.35,2010-05-13 14:47:00,United Kingdom,157.35,3,Inactive
12895,42,2,372.8,2011-09-14 08:35:00,United Kingdom,186.4,2,Occasional
12897,205,4,514.25,2010-06-14 11:58:00,United Kingdom,128.5625,0,Regular
12898,464,2,296.21000000000004,2010-02-18 12:36:00,United Kingdom,148.10500000000002,3,Inactive
12899,414,1,366.4,2010-10-22 09:53:00,United Kingdom,366.4,3,Inactive
12900,422,1,340.33,2010-10-13 15:17:00,United Kingdom,340.33,3,Inactive
12901,9,28,17654.54,2011-03-14 10:41:00,United Kingdom,630.5192857142857,1,Premium
12902,265,1,138.68,2011-03-20 12:06:00,United Kingdom,138.68,3,Inactive
12903,429,1,833.53,2010-10-07 12:39:00,United Kingdom,833.53,3,Inactive
12904,18,2,496.06,2011-06-20 13:18:00,United Kingdom,248.03,2,Occasional
12905,577,2,1018.42,2010-01-26 14:06:00,United Kingdom,509.21,0,Regular
12906,12,5,2919.81,2011-09-22 15:03:00,United Kingdom,583.962,2,Occasional
12907,396,2,508.91,2010-08-02 14:33:00,United Kingdom,254.455,3,Inactive
12908,176,5,1776.0,2010-03-19 15:59:00,United Kingdom,355.2,0,Regular
12909,40,8,3088.34,2010-02-24 12:14:00,United Kingdom,386.0425,1,Premium
12910,23,13,5796.52,2010-03-28 13:10:00,United Kingdom,445.8861538461539,1,Premium
12911,552,1,1651.72,2010-06-06 12:13:00,United Kingdom,1651.72,3,Inactive
12912,3,5,1662.3,2011-10-30 11:35:00,United Kingdom,332.46,2,Occasional
12913,5,13,6283.24,2009-12-01 12:18:00,United Kingdom,483.3261538461538,1,Premium
12914,401,1,223.98,2010-11-04 12:28:00,United Kingdom,223.98,3,Inactive
12915,149,4,975.1,2010-04-29 19:36:00,United Kingdom,243.775,0,Regular
12916,139,7,4479.73,2010-01-24 11:26:00,United Kingdom,639.9614285714285,0,Regular
12917,128,6,4359.2,2009-12-09 14:22:00,United Kingdom,726.5333333333333,0,Regular
12919,8,6,1335.19,2011-06-23 09:22:00,United Kingdom,222.53166666666667,2,Occasional
12920,17,4,486.64,2009-12-14 15:58:00,United Kingdom,121.66,2,Occasional
12921,9,74,35233.24,2009-12-01 13:43:00,United Kingdom,476.1248648648648,1,Premium
12922,161,1,405.38,2011-07-01 15:35:00,United Kingdom,405.38,3,Inactive
12923,64,3,769.17,2010-05-13 14:55:00,United Kingdom,256.39,2,Occasional
12924,88,12,2461.45,2009-12-09 12:40:00,United Kingdom,205.1208333333333,0,Regular
12925,5,3,729.3299999999999,2010-04-26 10:32:00,United Kingdom,243.11,2,Occasional
12926,411,4,1523.59,2009-12-14 14:35:00,United Kingdom,380.8975,0,Regular
12927,395,1,197.31,2010-11-10 10:02:00,United Kingdom,197.31,3,Inactive
12928,35,12,4304.89,2010-06-08 10:16:00,United Kingdom,358.74083333333334,1,Premium
12929,312,1,117.85,2011-02-01 12:08:00,United Kingdom,117.85,3,Inactive
12930,78,2,415.8,2011-06-21 13:25:00,United Kingdom,207.9,2,Occasional
12931,22,57,91810.34,2009-12-01 11:46:00,United Kingdom,1610.7077192982456,1,Premium
12932,539,8,1698.56,2010-02-10 08:46:00,United Kingdom,212.32,0,Regular
12933,24,8,1636.63,2009-12-10 16:39:00,United Kingdom,204.57875,1,Premium
12934,737,1,181.65,2009-12-03 10:51:00,United Kingdom,181.65,3,Inactive
12935,2,15,4243.86,2010-04-11 15:59:00,United Kingdom,282.924,1,Premium
12936,17,4,1063.9,2011-09-22 13:51:00,United Kingdom,265.975,2,Occasional
12937,15,9,3097.61,2009-12-03 15:43:00,United Kingdom,344.1788888888889,1,Premium
12938,26,1,114.14,2011-11-14 11:21:00,United Kingdom,114.14,2,Occasional
12939,64,20,25264.8,2010-01-12 11:27:00,United Kingdom,1263.24,1,Premium
12940,55,2,899.69,2011-09-13 10:16:00,United Kingdom,449.845,2,Occasional
12941,724,1,377.49,2009-12-15 13:12:00,United Kingdom,377.49,3,Inactive
12942,131,3,675.6,2010-12-09 09:34:00,United Kingdom,225.2,0,Regular
12943,558,2,496.5,2010-04-13 11:03:00,United Kingdom,248.25,3,Inactive
12944,36,2,604.51,2010-12-20 10:41:00,United Kingdom,302.255,2,Occasional
12945,288,2,900.11,2010-02-21 15:18:00,United Kingdom,450.055,0,Regular
12946,437,1,324.45,2010-09-29 10:14:00,United Kingdom,324.45,3,Inactive
12947,144,6,1603.99,2010-12-01 16:21:00,United Kingdom,267.33166666666665,0,Regular
12948,16,9,2317.43,2009-12-02 12:28:00,United Kingdom,257.4922222222222,1,Premium
12949,31,22,15526.7,2009-12-03 15:56:00,United Kingdom,705.7590909090909,1,Premium
12950,2,3,1843.0,2011-11-15 13:48:00,United Kingdom,614.3333333333334,2,Occasional
12951,9,15,3213.7200000000003,2010-01-10 12:43:00,United Kingdom,214.248,1,Premium
12952,6,4,1387.79,2011-09-22 16:37:00,United Kingdom,346.9475,2,Occasional
12953,10,2,828.8100000000001,2010-07-05 13:37:00,United Kingdom,414.405,2,Occasional
12954,639,1,162.45,2010-03-11 10:16:00,United Kingdom,162.45,3,Inactive
12955,1,11,4757.16,2011-03-17 09:03:00,United Kingdom,432.4690909090909,1,Premium
12956,306,4,521.89,2009-12-15 19:03:00,United Kingdom,130.4725,0,Regular
12957,10,13,8706.97,2009-12-11 12:01:00,United Kingdom,669.766923076923,1,Premium
12958,400,2,467.34,2010-05-05 16:22:00,United Kingdom,233.67,3,Inactive
12959,484,1,150.95,2010-08-12 17:20:00,United Kingdom,150.95,3,Inactive
12960,414,4,1322.07,2010-02-16 13:32:00,United Kingdom,330.5175,0,Regular
12961,379,1,211.99,2010-11-25 16:44:00,United Kingdom,211.99,3,Inactive
12962,7,2,266.39,2011-08-18 13:38:00,United Kingdom,133.195,2,Occasional
12963,8,12,3235.79,2010-07-08 14:45:00,United Kingdom,269.64916666666664,1,Premium
12964,437,1,132.24,2010-09-28 17:47:00,United Kingdom,132.24,3,Inactive
12965,89,1,769.8100000000001,2011-09-11 15:31:00,United Kingdom,769.8100000000001,3,Inactive
12966,10,1,160.18,2011-11-30 12:38:00,United Kingdom,160.18,2,Occasional
12967,358,3,2938.52,2010-11-21 11:03:00,United Kingdom,979.5066666666668,0,Regular
12968,112,1,135.95,2011-08-19 15:44:00,United Kingdom,135.95,3,Inactive
12969,603,1,122.45,2010-04-16 10:50:00,United Kingdom,122.45,3,Inactive
12970,7,10,1452.54,2009-12-04 14:19:00,United Kingdom,145.254,1,Premium
12971,4,116,15704.6,2009-12-15 19:04:00,United Kingdom,135.3844827586207,1,Premium
12972,414,4,1161.2,2010-02-16 14:30:00,United Kingdom,290.3,0,Regular
12973,414,1,385.55,2010-10-22 10:14:00,United Kingdom,385.55,3,Inactive
12974,198,2,408.95,2010-05-23 11:45:00,United Kingdom,204.475,3,Inactive
12975,437,6,2100.09,2009-12-06 10:38:00,United Kingdom,350.01500000000004,0,Regular
12976,212,8,3156.38,2010-02-12 15:46:00,United Kingdom,394.5475,0,Regular
12977,156,4,513.88,2010-07-16 16:25:00,United Kingdom,128.47,0,Regular
12978,385,5,2502.82,2009-12-10 12:10:00,United Kingdom,500.564,0,Regular
12979,729,1,517.7,2009-12-10 15:45:00,United Arab Emirates,517.7,3,Inactive
12980,158,21,16245.78,2009-12-02 11:26:00,United Kingdom,773.6085714285715,1,Premium
12981,30,2,372.22,2011-07-29 14:14:00,United Kingdom,186.11,2,Occasional
12982,243,8,2744.81,2010-04-12 13:50:00,United Kingdom,343.10125,0,Regular
12983,598,1,490.08,2010-04-20 12:58:00,United Kingdom,490.08,3,Inactive
12984,19,1,97.5,2011-11-21 12:37:00,United Kingdom,97.5,2,Occasional
12985,1,2,1239.38,2011-11-11 12:44:00,United Kingdom,619.69,2,Occasional
12986,429,10,2729.84,2010-01-21 10:45:00,United Kingdom,272.98400000000004,0,Regular
12987,74,5,1312.21,2010-01-20 09:57:00,United Kingdom,262.442,0,Regular
12988,292,1,505.82,2011-02-20 14:31:00,United Kingdom,505.82,3,Inactive
12989,3,33,13551.75,2009-12-10 13:27:00,United Kingdom,410.6590909090909,1,Premium
12990,31,7,955.5,2010-03-30 11:36:00,United Kingdom,136.5,2,Occasional
12991,23,3,764.82,2010-11-15 13:43:00,United Kingdom,254.94000000000003,2,Occasional
12992,725,1,93.35,2009-12-14 16:46:00,United Kingdom,93.35,3,Inactive
12993,23,8,1259.63,2010-02-18 10:35:00,United Kingdom,157.45375,2,Occasional
